[2016-10-06 15:33:58,454] WARNING opentuner.search.driver: duplicate configuration request #666 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:39:33,325] WARNING opentuner.search.driver: duplicate configuration request #3566 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:39:36,375] WARNING opentuner.search.driver: duplicate configuration request #3595 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:39:53,503] WARNING opentuner.search.driver: duplicate configuration request #3740 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:39:54,891] WARNING opentuner.search.driver: duplicate configuration request #3753 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:39:58,029] WARNING opentuner.search.driver: duplicate configuration request #3780 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:39:59,812] WARNING opentuner.search.driver: duplicate configuration request #3797 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:01,705] WARNING opentuner.search.driver: duplicate configuration request #3814 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:21,511] WARNING opentuner.search.driver: duplicate configuration request #3986 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:23,297] WARNING opentuner.search.driver: duplicate configuration request #4003 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:25,035] WARNING opentuner.search.driver: duplicate configuration request #4018 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:27,775] WARNING opentuner.search.driver: duplicate configuration request #4043 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:30,920] WARNING opentuner.search.driver: duplicate configuration request #4068 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:30,939] WARNING opentuner.search.driver: duplicate configuration request #4071 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:31,685] WARNING opentuner.search.driver: duplicate configuration request #4076 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:41,420] WARNING opentuner.search.driver: duplicate configuration request #4162 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:45,006] WARNING opentuner.search.driver: duplicate configuration request #4194 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:51,098] WARNING opentuner.search.driver: duplicate configuration request #4246 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:55,583] WARNING opentuner.search.driver: duplicate configuration request #4284 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:55,598] WARNING opentuner.search.driver: duplicate configuration request #4286 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:57,759] WARNING opentuner.search.driver: duplicate configuration request #4304 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:40:57,778] WARNING opentuner.search.driver: duplicate configuration request #4307 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:13,034] WARNING opentuner.search.driver: duplicate configuration request #4438 NormalGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:20,349] WARNING opentuner.search.driver: duplicate configuration request #4501 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:25,446] WARNING opentuner.search.driver: duplicate configuration request #4544 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:28,666] WARNING opentuner.search.driver: duplicate configuration request #4575 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:37,566] WARNING opentuner.search.driver: duplicate configuration request #4649 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:38,917] WARNING opentuner.search.driver: duplicate configuration request #4662 NormalGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:45,927] WARNING opentuner.search.driver: duplicate configuration request #4720 NormalGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:46,303] WARNING opentuner.search.driver: duplicate configuration request #4724 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:46,320] WARNING opentuner.search.driver: duplicate configuration request #4726 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:59,427] WARNING opentuner.search.driver: duplicate configuration request #4838 UniformGreedyMutation/NormalGreedyMutation OLD @driver.py:150
[2016-10-06 15:41:59,434] WARNING opentuner.search.driver: duplicate configuration request #4839 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:42:03,014] WARNING opentuner.search.driver: duplicate configuration request #4870 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 15:42:14,036] WARNING opentuner.search.driver: duplicate configuration request #4960 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:32:30,806] WARNING opentuner.search.driver: duplicate configuration request #1093 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:33:13,708] WARNING opentuner.search.driver: duplicate configuration request #1417 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:33:38,895] WARNING opentuner.search.driver: duplicate configuration request #1623 NormalGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:33:49,525] WARNING opentuner.search.driver: duplicate configuration request #1719 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:34:41,075] WARNING opentuner.search.driver: duplicate configuration request #2152 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:34:44,303] WARNING opentuner.search.driver: duplicate configuration request #2182 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:35:13,481] WARNING opentuner.search.driver: duplicate configuration request #2433 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:35:16,707] WARNING opentuner.search.driver: duplicate configuration request #2463 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:35:17,584] WARNING opentuner.search.driver: duplicate configuration request #2470 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:35:40,698] WARNING opentuner.search.driver: duplicate configuration request #2663 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:35:47,903] WARNING opentuner.search.driver: duplicate configuration request #2720 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:35:48,259] WARNING opentuner.search.driver: duplicate configuration request #2726 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:35:55,444] WARNING opentuner.search.driver: duplicate configuration request #2784 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:35:55,463] WARNING opentuner.search.driver: duplicate configuration request #2787 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:36:51,218] WARNING opentuner.search.driver: duplicate configuration request #3194 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:36:54,250] WARNING opentuner.search.driver: duplicate configuration request #3213 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:36:55,233] WARNING opentuner.search.driver: duplicate configuration request #3221 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:36:55,248] WARNING opentuner.search.driver: duplicate configuration request #3223 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:37:03,777] WARNING opentuner.search.driver: duplicate configuration request #3274 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:38:23,701] WARNING opentuner.search.driver: duplicate configuration request #3691 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:38:28,565] WARNING opentuner.search.driver: duplicate configuration request #3713 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:38:30,104] WARNING opentuner.search.driver: duplicate configuration request #3721 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:38:30,195] WARNING opentuner.search.driver: duplicate configuration request #3723 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:39:19,856] WARNING opentuner.search.driver: duplicate configuration request #3917 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:39:26,587] WARNING opentuner.search.driver: duplicate configuration request #3939 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:03,133] WARNING opentuner.search.driver: duplicate configuration request #4176 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:04,013] WARNING opentuner.search.driver: duplicate configuration request #4184 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:04,043] WARNING opentuner.search.driver: duplicate configuration request #4187 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:04,817] WARNING opentuner.search.driver: duplicate configuration request #4194 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:05,278] WARNING opentuner.search.driver: duplicate configuration request #4197 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:05,348] WARNING opentuner.search.driver: duplicate configuration request #4198 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:09,537] WARNING opentuner.search.driver: duplicate configuration request #4233 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:09,544] WARNING opentuner.search.driver: duplicate configuration request #4234 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:14,016] WARNING opentuner.search.driver: duplicate configuration request #4265 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:40:14,031] WARNING opentuner.search.driver: duplicate configuration request #4266 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-06 16:41:20,403] WARNING opentuner.search.driver: duplicate configuration request #4772 UniformGreedyMutation/UniformGreedyMutation OLD @driver.py:150
[2016-10-07 11:17:20,937] WARNING opentuner.search.simplextechniques: only 1 point in simplex, will not use RandomNelderMead @simplextechniques.py:213
[2016-10-07 11:17:20,957] WARNING opentuner.search.driver: duplicate configuration request #1 DifferentialEvolutionAlt/DifferentialEvolutionAlt PENDING @driver.py:150
[2016-10-07 11:17:20,963] WARNING opentuner.search.driver: duplicate configuration request #2 DifferentialEvolutionAlt/DifferentialEvolutionAlt PENDING @driver.py:150
[2016-10-07 11:17:20,969] WARNING opentuner.search.driver: duplicate configuration request #3 DifferentialEvolutionAlt/DifferentialEvolutionAlt PENDING @driver.py:150
[2016-10-07 11:17:21,173] WARNING opentuner.search.driver: duplicate configuration request #4 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,179] WARNING opentuner.search.driver: duplicate configuration request #5 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,184] WARNING opentuner.search.driver: duplicate configuration request #6 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,189] WARNING opentuner.search.driver: duplicate configuration request #7 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,196] WARNING opentuner.search.driver: Result callback 10010 (requestor=DifferentialEvolutionAlt) pending for 1 generations 1 results available @driver.py:109
[2016-10-07 11:17:21,197] WARNING opentuner.search.driver: Result callback 10011 (requestor=DifferentialEvolutionAlt) pending for 1 generations 1 results available @driver.py:109
[2016-10-07 11:17:21,204] WARNING opentuner.search.driver: duplicate configuration request #8 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,210] WARNING opentuner.search.driver: duplicate configuration request #9 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,216] WARNING opentuner.search.driver: duplicate configuration request #10 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,221] WARNING opentuner.search.driver: duplicate configuration request #11 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,230] WARNING opentuner.search.driver: duplicate configuration request #12 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,235] WARNING opentuner.search.driver: duplicate configuration request #13 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,241] WARNING opentuner.search.driver: duplicate configuration request #14 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,245] WARNING opentuner.search.driver: duplicate configuration request #15 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,254] WARNING opentuner.search.driver: duplicate configuration request #16 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,258] WARNING opentuner.search.driver: duplicate configuration request #17 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,263] WARNING opentuner.search.driver: duplicate configuration request #18 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,268] WARNING opentuner.search.driver: duplicate configuration request #19 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,276] WARNING opentuner.search.driver: duplicate configuration request #20 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,281] WARNING opentuner.search.driver: duplicate configuration request #21 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,285] WARNING opentuner.search.driver: duplicate configuration request #22 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,289] WARNING opentuner.search.driver: duplicate configuration request #23 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,296] WARNING opentuner.search.driver: duplicate configuration request #24 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,302] WARNING opentuner.search.driver: duplicate configuration request #25 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,307] WARNING opentuner.search.driver: duplicate configuration request #26 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,312] WARNING opentuner.search.driver: duplicate configuration request #27 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,319] WARNING opentuner.search.driver: duplicate configuration request #28 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,323] WARNING opentuner.search.driver: duplicate configuration request #29 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,357] WARNING opentuner.search.driver: duplicate configuration request #30 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,390] WARNING opentuner.search.driver: duplicate configuration request #31 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,432] WARNING opentuner.search.driver: duplicate configuration request #32 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,465] WARNING opentuner.search.driver: duplicate configuration request #33 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,501] WARNING opentuner.search.driver: duplicate configuration request #34 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,533] WARNING opentuner.search.driver: duplicate configuration request #35 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,579] WARNING opentuner.search.driver: duplicate configuration request #36 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,612] WARNING opentuner.search.driver: duplicate configuration request #37 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,648] WARNING opentuner.search.driver: duplicate configuration request #38 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,682] WARNING opentuner.search.driver: duplicate configuration request #39 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,729] WARNING opentuner.search.driver: duplicate configuration request #40 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,761] WARNING opentuner.search.driver: duplicate configuration request #41 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,796] WARNING opentuner.search.driver: duplicate configuration request #42 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,828] WARNING opentuner.search.driver: duplicate configuration request #43 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,880] WARNING opentuner.search.driver: duplicate configuration request #44 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,915] WARNING opentuner.search.driver: duplicate configuration request #45 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:21,977] WARNING opentuner.search.driver: duplicate configuration request #46 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,011] WARNING opentuner.search.driver: duplicate configuration request #47 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,057] WARNING opentuner.search.driver: duplicate configuration request #48 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,088] WARNING opentuner.search.driver: duplicate configuration request #49 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,122] WARNING opentuner.search.driver: duplicate configuration request #50 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,155] WARNING opentuner.search.driver: duplicate configuration request #51 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,200] WARNING opentuner.search.driver: duplicate configuration request #52 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,234] WARNING opentuner.search.driver: duplicate configuration request #53 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,268] WARNING opentuner.search.driver: duplicate configuration request #54 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,299] WARNING opentuner.search.driver: duplicate configuration request #55 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,347] WARNING opentuner.search.driver: duplicate configuration request #56 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,379] WARNING opentuner.search.driver: duplicate configuration request #57 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,413] WARNING opentuner.search.driver: duplicate configuration request #58 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,444] WARNING opentuner.search.driver: duplicate configuration request #59 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,497] WARNING opentuner.search.driver: duplicate configuration request #60 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,529] WARNING opentuner.search.driver: duplicate configuration request #61 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,563] WARNING opentuner.search.driver: duplicate configuration request #62 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,595] WARNING opentuner.search.driver: duplicate configuration request #63 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,641] WARNING opentuner.search.driver: duplicate configuration request #64 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,672] WARNING opentuner.search.driver: duplicate configuration request #65 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,705] WARNING opentuner.search.driver: duplicate configuration request #66 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,737] WARNING opentuner.search.driver: duplicate configuration request #67 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,783] WARNING opentuner.search.driver: duplicate configuration request #68 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,815] WARNING opentuner.search.driver: duplicate configuration request #69 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,848] WARNING opentuner.search.driver: duplicate configuration request #70 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,881] WARNING opentuner.search.driver: duplicate configuration request #71 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,931] WARNING opentuner.search.driver: duplicate configuration request #72 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,963] WARNING opentuner.search.driver: duplicate configuration request #73 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:22,996] WARNING opentuner.search.driver: duplicate configuration request #74 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:23,028] WARNING opentuner.search.driver: duplicate configuration request #75 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
[2016-10-07 11:17:23,073] WARNING opentuner.search.driver: duplicate configuration request #76 DifferentialEvolutionAlt/DifferentialEvolutionAlt OLD @driver.py:150
